,Transaction Date,Transaction ID,Item,Quantity,Price Per Unit,Total Spent
4385,2023-06-18,TXN_5131404,Smoothie,4.0,4.0,16.0
4411,2023-06-18,TXN_3303114,Salad,4.0,5.0,20.0
4383,2023-06-18,TXN_6864420,Cookie,2.0,1.0,2.0
4382,2023-06-18,TXN_4095768,Salad,5.0,5.0,25.0
4381,2023-06-18,TXN_7697496,Salad,1.0,5.0,5.0
4413,2023-06-18,TXN_3251340,Salad,4.0,5.0,20.0
4408,2023-06-18,TXN_6111710,Salad,3.0,5.0,15.0
4409,2023-06-18,TXN_2360229,Smoothie,1.0,4.0,4.0
4431,2023-06-19,TXN_8158496,Tea,4.0,1.5,6.0
4434,2023-06-19,TXN_4594922,Salad,2.0,5.0,10.0
4433,2023-06-19,TXN_5053064,Salad,3.0,5.0,15.0
4432,2023-06-19,TXN_8744240,Smoothie,4.0,4.0,16.0
4430,2023-06-19,TXN_3140020,Juice,5.0,3.0,15.0
4428,2023-06-19,TXN_7989903,Juice,2.0,3.0,6.0
4427,2023-06-19,TXN_2915856,Tea,1.0,1.5,1.5
4426,2023-06-19,TXN_4271744,Juice,3.0,3.0,9.0
4425,2023-06-19,TXN_9185022,Smoothie,3.0,4.0,12.0
4424,2023-06-19,TXN_9403754,Juice,5.0,3.0,15.0
4429,2023-06-19,TXN_5999810,Smoothie,4.0,4.0,16.0
4422,2023-06-19,TXN_1315847,Juice,1.0,3.0,3.0
4421,2023-06-19,TXN_4152262,Salad,2.0,5.0,10.0
4420,2023-06-19,TXN_8916613,Salad,4.0,5.0,20.0
4419,2023-06-19,TXN_8108748,Smoothie,1.0,4.0,4.0
4418,2023-06-19,TXN_8991609,Salad,4.0,5.0,20.0
4417,2023-06-19,TXN_4238417,Salad,2.0,5.0,10.0
4416,2023-06-19,TXN_9220900,Cookie,4.0,1.0,4.0
4414,2023-06-19,TXN_1122140,Smoothie,4.0,4.0,16.0
4423,2023-06-19,TXN_9367492,Tea,2.0,1.5,3.0
4450,2023-06-20,TXN_9421441,Smoothie,2.0,4.0,8.0
4451,2023-06-20,TXN_9047278,Tea,4.0,1.5,6.0
4452,2023-06-20,TXN_5965422,Coffee,2.0,2.0,4.0
4453,2023-06-20,TXN_4498526,Smoothie,3.0,4.0,12.0
4458,2023-06-20,TXN_8036176,Cookie,4.0,1.0,4.0
4455,2023-06-20,TXN_2606750,Tea,3.0,1.5,4.5
4456,2023-06-20,TXN_9668265,Cookie,3.0,1.0,3.0
4457,2023-06-20,TXN_2352246,Smoothie,4.0,4.0,16.0
4449,2023-06-20,TXN_7094898,Salad,4.0,5.0,20.0
4454,2023-06-20,TXN_3841683,Smoothie,1.0,4.0,4.0
4448,2023-06-20,TXN_8267034,Juice,2.0,3.0,6.0
4437,2023-06-20,TXN_4553403,Coffee,5.0,2.0,10.0
4446,2023-06-20,TXN_9554670,Juice,4.0,3.0,12.0
4445,2023-06-20,TXN_2208733,Juice,1.0,3.0,3.0
4444,2023-06-20,TXN_3902135,Tea,4.0,1.5,6.0
4443,2023-06-20,TXN_8409154,Juice,4.0,3.0,12.0
4442,2023-06-20,TXN_4605871,Cookie,1.0,1.0,1.0
4440,2023-06-20,TXN_9390188,Tea,1.0,1.5,1.5
4439,2023-06-20,TXN_6193929,Juice,5.0,3.0,15.0
4438,2023-06-20,TXN_4827371,Salad,2.0,5.0,10.0
4459,2023-06-20,TXN_9285925,Juice,5.0,3.0,15.0
4436,2023-06-20,TXN_3562332,Salad,5.0,5.0,25.0
4435,2023-06-20,TXN_1345440,Salad,5.0,5.0,25.0
4447,2023-06-20,TXN_7055260,Smoothie,4.0,4.0,16.0
9746,2023-06-21,TXN_5613875,Tea,5.0,1.5,7.5
4460,2023-06-21,TXN_8120958,Cookie,5.0,1.0,5.0
4461,2023-06-21,TXN_1275124,Coffee,3.0,2.0,6.0
4477,2023-06-21,TXN_6591736,Coffee,4.0,2.0,8.0
4481,2023-06-21,TXN_9174916,Coffee,3.0,2.0,6.0
4480,2023-06-21,TXN_4650044,Cookie,4.0,1.0,4.0
4479,2023-06-21,TXN_2555823,Juice,4.0,3.0,12.0
4478,2023-06-21,TXN_2080228,Juice,1.0,3.0,3.0
4462,2023-06-21,TXN_3277936,Tea,2.0,1.5,3.0
4476,2023-06-21,TXN_9716971,Salad,4.0,5.0,20.0
4475,2023-06-21,TXN_7826516,Juice,4.0,3.0,12.0
4474,2023-06-21,TXN_3981449,Smoothie,2.0,4.0,8.0
4472,2023-06-21,TXN_6335909,Salad,4.0,5.0,20.0
4473,2023-06-21,TXN_6265760,Juice,1.0,3.0,3.0
4470,2023-06-21,TXN_8853027,Smoothie,5.0,4.0,20.0
4469,2023-06-21,TXN_5303413,Coffee,1.0,2.0,2.0
4468,2023-06-21,TXN_5039782,Tea,3.0,1.5,4.5
4467,2023-06-21,TXN_3109692,Juice,4.0,3.0,12.0
4466,2023-06-21,TXN_7317475,Salad,4.0,5.0,20.0
4465,2023-06-21,TXN_6691792,Juice,3.0,3.0,9.0
4464,2023-06-21,TXN_8176812,Smoothie,5.0,4.0,20.0
4463,2023-06-21,TXN_8548232,Smoothie,4.0,4.0,16.0
4471,2023-06-21,TXN_3589218,Salad,2.0,5.0,10.0
4494,2023-06-22,TXN_3358494,Coffee,5.0,2.0,10.0
4492,2023-06-22,TXN_7139869,Tea,1.0,1.5,1.5
4493,2023-06-22,TXN_6443522,Smoothie,4.0,4.0,16.0
4495,2023-06-22,TXN_5692316,Smoothie,1.0,4.0,4.0
9555,2023-06-22,TXN_7550498,Juice,5.0,3.0,15.0
4497,2023-06-22,TXN_5594043,Juice,4.0,3.0,12.0
4498,2023-06-22,TXN_8518812,Cookie,3.0,1.0,3.0
4500,2023-06-22,TXN_7507962,Smoothie,4.0,4.0,16.0
4491,2023-06-22,TXN_2206884,Salad,5.0,5.0,25.0
4496,2023-06-22,TXN_8922585,Salad,5.0,5.0,25.0
4490,2023-06-22,TXN_7137256,Smoothie,2.0,4.0,8.0
4487,2023-06-22,TXN_9673343,Smoothie,2.0,4.0,8.0
4489,2023-06-22,TXN_4117627,Juice,3.0,3.0,9.0
4482,2023-06-22,TXN_2897354,Juice,4.0,3.0,12.0
4483,2023-06-22,TXN_2552405,Juice,5.0,3.0,15.0
4484,2023-06-22,TXN_9571019,Coffee,2.0,2.0,4.0
4485,2023-06-22,TXN_8172182,Juice,2.0,3.0,6.0
9980,2023-06-22,TXN_4569448,Juice,1.0,3.0,3.0
4486,2023-06-22,TXN_2826603,Salad,2.0,5.0,10.0
4488,2023-06-22,TXN_7246698,Smoothie,3.0,4.0,12.0
4532,2023-06-23,TXN_5223702,Smoothie,4.0,4.0,16.0
4517,2023-06-23,TXN_6532832,Cookie,5.0,1.0,5.0
4519,2023-06-23,TXN_6318017,Tea,3.0,1.5,4.5
4520,2023-06-23,TXN_5766532,Smoothie,5.0,4.0,20.0
4521,2023-06-23,TXN_1299959,Smoothie,5.0,4.0,20.0
4522,2023-06-23,TXN_6755348,Smoothie,5.0,4.0,20.0
4523,2023-06-23,TXN_2897115,Coffee,3.0,2.0,6.0
4525,2023-06-23,TXN_3526255,Smoothie,4.0,4.0,16.0
4530,2023-06-23,TXN_8429412,Smoothie,4.0,4.0,16.0
4526,2023-06-23,TXN_2335312,Juice,2.0,3.0,6.0
4527,2023-06-23,TXN_2052609,Juice,4.0,3.0,12.0
4531,2023-06-23,TXN_1410102,Salad,1.0,5.0,5.0
4528,2023-06-23,TXN_2732570,Cookie,3.0,1.0,3.0
4529,2023-06-23,TXN_2090061,Smoothie,4.0,4.0,16.0
4524,2023-06-23,TXN_8388056,Salad,1.0,5.0,5.0
4516,2023-06-23,TXN_4758849,Juice,2.0,3.0,6.0
4507,2023-06-23,TXN_5723229,Juice,5.0,3.0,15.0
4514,2023-06-23,TXN_2673104,Tea,1.0,1.5,1.5
4515,2023-06-23,TXN_5417192,Cookie,4.0,1.0,4.0
4506,2023-06-23,TXN_1803889,Salad,4.0,5.0,20.0
9688,2023-06-23,TXN_2052771,Tea,4.0,1.5,6.0
9866,2023-06-23,TXN_4163126,Smoothie,3.0,4.0,12.0
4501,2023-06-23,TXN_9759221,Coffee,3.0,2.0,6.0
4503,2023-06-23,TXN_5265095,Coffee,1.0,2.0,2.0
4505,2023-06-23,TXN_7122708,Smoothie,5.0,4.0,20.0
4504,2023-06-23,TXN_7531745,Juice,2.0,3.0,6.0
4508,2023-06-23,TXN_1842675,Cookie,4.0,1.0,4.0
4509,2023-06-23,TXN_5409951,Coffee,3.0,2.0,6.0
4510,2023-06-23,TXN_2977905,Smoothie,3.0,4.0,12.0
4511,2023-06-23,TXN_2849719,Coffee,5.0,2.0,10.0
4513,2023-06-23,TXN_4502922,Smoothie,1.0,4.0,4.0
4554,2023-06-24,TXN_5151780,Salad,4.0,5.0,20.0
4555,2023-06-24,TXN_7901672,Cookie,1.0,1.0,1.0
4556,2023-06-24,TXN_2616353,Smoothie,3.0,4.0,12.0
4557,2023-06-24,TXN_3587915,Salad,2.0,5.0,10.0
4558,2023-06-24,TXN_2390146,Coffee,3.0,2.0,6.0
4559,2023-06-24,TXN_5858988,Juice,1.0,3.0,3.0
4552,2023-06-24,TXN_6347670,Tea,2.0,1.5,3.0
4553,2023-06-24,TXN_9054741,Juice,1.0,3.0,3.0
4562,2023-06-24,TXN_6093331,Smoothie,2.0,4.0,8.0
4563,2023-06-24,TXN_8341520,Smoothie,3.0,4.0,12.0
9821,2023-06-24,TXN_4832566,Smoothie,4.0,4.0,16.0
4564,2023-06-24,TXN_6885561,Smoothie,3.0,4.0,12.0
4565,2023-06-24,TXN_2851147,Salad,2.0,5.0,10.0
4560,2023-06-24,TXN_4959129,Juice,2.0,3.0,6.0
4561,2023-06-24,TXN_7903841,Juice,2.0,3.0,6.0
4547,2023-06-24,TXN_5504130,Juice,3.0,3.0,9.0
4549,2023-06-24,TXN_8432624,Juice,3.0,3.0,9.0
4534,2023-06-24,TXN_9696074,Coffee,4.0,2.0,8.0
4550,2023-06-24,TXN_8453110,Smoothie,3.0,4.0,12.0
4537,2023-06-24,TXN_1899827,Coffee,5.0,2.0,10.0
4539,2023-06-24,TXN_4987205,Tea,2.0,1.5,3.0
4541,2023-06-24,TXN_5029453,Smoothie,2.0,4.0,8.0
4535,2023-06-24,TXN_7451083,Coffee,1.0,2.0,2.0
4543,2023-06-24,TXN_3403173,Salad,1.0,5.0,5.0
4544,2023-06-24,TXN_3045673,Smoothie,3.0,4.0,12.0
4545,2023-06-24,TXN_9830755,Cookie,5.0,1.0,5.0
4546,2023-06-24,TXN_6643922,Coffee,5.0,2.0,10.0
4548,2023-06-24,TXN_9960577,Smoothie,1.0,4.0,4.0
4542,2023-06-24,TXN_1995528,Coffee,5.0,2.0,10.0
9840,2023-06-25,TXN_2097072,Tea,4.0,1.5,6.0
9856,2023-06-25,TXN_5154112,Juice,3.0,3.0,9.0
4566,2023-06-25,TXN_9580673,Juice,2.0,3.0,6.0
4567,2023-06-25,TXN_5753095,Smoothie,4.0,4.0,16.0
4568,2023-06-25,TXN_2634805,Cookie,4.0,1.0,4.0
4569,2023-06-25,TXN_9038745,Smoothie,3.0,4.0,12.0
4570,2023-06-25,TXN_5914284,Coffee,2.0,2.0,4.0
4571,2023-06-25,TXN_7931086,Smoothie,3.0,4.0,12.0
4575,2023-06-25,TXN_5251180,Cookie,1.0,1.0,1.0
4576,2023-06-25,TXN_6606514,Juice,1.0,3.0,3.0
4572,2023-06-25,TXN_5963316,Tea,2.0,1.5,3.0
4578,2023-06-25,TXN_3286168,Smoothie,5.0,4.0,20.0
4579,2023-06-25,TXN_8562684,Tea,5.0,1.5,7.5
4581,2023-06-25,TXN_3858791,Cookie,5.0,1.0,5.0
4582,2023-06-25,TXN_2810280,Smoothie,1.0,4.0,4.0
4583,2023-06-25,TXN_5974123,Smoothie,2.0,4.0,8.0
4584,2023-06-25,TXN_3783903,Tea,4.0,1.5,6.0
4585,2023-06-25,TXN_6039235,Juice,2.0,3.0,6.0
4586,2023-06-25,TXN_9587015,Salad,3.0,5.0,15.0
4587,2023-06-25,TXN_4076463,Cookie,3.0,1.0,3.0
4588,2023-06-25,TXN_9551638,Salad,3.0,5.0,15.0
4573,2023-06-25,TXN_2996948,Smoothie,3.0,4.0,12.0
4574,2023-06-25,TXN_4134478,Juice,2.0,3.0,6.0
4606,2023-06-26,TXN_3225132,Smoothie,3.0,4.0,12.0
9887,2023-06-26,TXN_1687822,Salad,4.0,5.0,20.0
4614,2023-06-26,TXN_2887971,Smoothie,2.0,4.0,8.0
4613,2023-06-26,TXN_5276842,Coffee,2.0,2.0,4.0
4612,2023-06-26,TXN_9579637,Tea,4.0,1.5,6.0
4611,2023-06-26,TXN_1811953,Cookie,2.0,1.0,2.0
4610,2023-06-26,TXN_4834450,Juice,2.0,3.0,6.0
4609,2023-06-26,TXN_2694724,Smoothie,2.0,4.0,8.0
4608,2023-06-26,TXN_8724602,Juice,4.0,3.0,12.0
4607,2023-06-26,TXN_8201146,Juice,5.0,3.0,15.0
4605,2023-06-26,TXN_4196578,Tea,2.0,1.5,3.0
4604,2023-06-26,TXN_2867795,Cookie,1.0,1.0,1.0
4603,2023-06-26,TXN_8495889,Juice,1.0,3.0,3.0
4601,2023-06-26,TXN_7216922,Juice,5.0,3.0,15.0
4602,2023-06-26,TXN_1823906,Salad,3.0,5.0,15.0
4593,2023-06-26,TXN_3622194,Juice,1.0,3.0,3.0
4599,2023-06-26,TXN_8540115,Tea,2.0,1.5,3.0
4598,2023-06-26,TXN_8800741,Coffee,4.0,2.0,8.0
4597,2023-06-26,TXN_3279039,Juice,4.0,3.0,12.0
9988,2023-06-26,TXN_9686177,Juice,3.0,3.0,9.0
4596,2023-06-26,TXN_5373527,Smoothie,2.0,4.0,8.0
4595,2023-06-26,TXN_6324818,Salad,5.0,5.0,25.0
4594,2023-06-26,TXN_6546131,Coffee,4.0,2.0,8.0
4600,2023-06-26,TXN_1983422,Cookie,2.0,1.0,2.0
4592,2023-06-26,TXN_5575420,Smoothie,3.0,4.0,12.0
4591,2023-06-26,TXN_5542033,Smoothie,3.0,4.0,12.0
4590,2023-06-26,TXN_2825812,Juice,3.0,3.0,9.0
4589,2023-06-26,TXN_6814891,Coffee,1.0,2.0,2.0
4631,2023-06-27,TXN_1442096,Cookie,3.0,1.0,3.0
4629,2023-06-27,TXN_3937788,Smoothie,1.0,4.0,4.0
4630,2023-06-27,TXN_4002142,Juice,5.0,3.0,15.0
4632,2023-06-27,TXN_7976001,Juice,4.0,3.0,12.0
4620,2023-06-27,TXN_3019996,Smoothie,2.0,4.0,8.0
4635,2023-06-27,TXN_4275169,Salad,1.0,5.0,5.0
4636,2023-06-27,TXN_3880417,Cookie,1.0,1.0,1.0
4637,2023-06-27,TXN_1031802,Cookie,4.0,1.0,4.0
4638,2023-06-27,TXN_1702437,Smoothie,4.0,4.0,16.0
4628,2023-06-27,TXN_9036527,Smoothie,4.0,4.0,16.0
4633,2023-06-27,TXN_2687593,Juice,5.0,3.0,15.0
4627,2023-06-27,TXN_3653328,Cookie,4.0,1.0,4.0
4615,2023-06-27,TXN_9020641,Juice,4.0,3.0,12.0
4625,2023-06-27,TXN_3578141,Juice,5.0,3.0,15.0
4616,2023-06-27,TXN_4387303,Cookie,1.0,1.0,1.0
4626,2023-06-27,TXN_6016707,Juice,1.0,3.0,3.0
4618,2023-06-27,TXN_8301424,Juice,2.0,3.0,6.0
4619,2023-06-27,TXN_5763287,Juice,2.0,3.0,6.0
4617,2023-06-27,TXN_5153086,Tea,3.0,1.5,4.5
4621,2023-06-27,TXN_8115752,Smoothie,2.0,4.0,8.0
4622,2023-06-27,TXN_3544792,Smoothie,1.0,4.0,4.0
4623,2023-06-27,TXN_3722720,Salad,2.0,5.0,10.0
4624,2023-06-27,TXN_8611918,Salad,3.0,5.0,15.0
4647,2023-06-28,TXN_7795324,Salad,2.0,5.0,10.0
4652,2023-06-28,TXN_1491670,Juice,5.0,3.0,15.0
4651,2023-06-28,TXN_4638979,Salad,1.0,5.0,5.0
4649,2023-06-28,TXN_7179827,Juice,4.0,3.0,12.0
4648,2023-06-28,TXN_7131251,Tea,2.0,1.5,3.0
4653,2023-06-28,TXN_5707386,Tea,5.0,1.5,7.5
4646,2023-06-28,TXN_5447508,Smoothie,3.0,4.0,12.0
4650,2023-06-28,TXN_8470187,Juice,3.0,3.0,9.0
4644,2023-06-28,TXN_2940613,Juice,4.0,3.0,12.0
4643,2023-06-28,TXN_4792702,Smoothie,1.0,4.0,4.0
4642,2023-06-28,TXN_2829951,Smoothie,4.0,4.0,16.0
4641,2023-06-28,TXN_7754382,Smoothie,4.0,4.0,16.0
4640,2023-06-28,TXN_3174488,Cookie,4.0,1.0,4.0
4639,2023-06-28,TXN_1050083,Juice,5.0,3.0,15.0
4654,2023-06-28,TXN_9040196,Juice,3.0,3.0,9.0
4645,2023-06-28,TXN_7744874,Coffee,1.0,2.0,2.0
4655,2023-06-28,TXN_2548248,Juice,4.0,3.0,12.0
4656,2023-06-28,TXN_9921392,Coffee,5.0,2.0,10.0
4672,2023-06-28,TXN_4350788,Tea,3.0,1.5,4.5
4657,2023-06-28,TXN_9096951,Smoothie,3.0,4.0,12.0
4673,2023-06-28,TXN_3902815,Juice,5.0,3.0,15.0
4671,2023-06-28,TXN_6897608,Coffee,2.0,2.0,4.0
4670,2023-06-28,TXN_1267753,Tea,3.0,1.5,4.5
4668,2023-06-28,TXN_4671375,Tea,1.0,1.5,1.5
4667,2023-06-28,TXN_1328968,Tea,1.0,1.5,1.5
4666,2023-06-28,TXN_4360970,Tea,3.0,1.5,4.5
9777,2023-06-28,TXN_3024493,Smoothie,1.0,4.0,4.0
4664,2023-06-28,TXN_7068823,Smoothie,4.0,4.0,16.0
4665,2023-06-28,TXN_7865220,Smoothie,1.0,4.0,4.0
4660,2023-06-28,TXN_5879154,Salad,2.0,5.0,10.0
4661,2023-06-28,TXN_4501168,Tea,1.0,1.5,1.5
4659,2023-06-28,TXN_9945457,Cookie,4.0,1.0,4.0
4663,2023-06-28,TXN_7439400,Salad,3.0,5.0,15.0
4662,2023-06-28,TXN_4015634,Tea,2.0,1.5,3.0
4689,2023-06-29,TXN_8140560,Juice,5.0,3.0,15.0
4703,2023-06-29,TXN_9298053,Juice,5.0,3.0,15.0
4701,2023-06-29,TXN_1206585,Tea,2.0,1.5,3.0
4700,2023-06-29,TXN_1737731,Smoothie,5.0,4.0,20.0
9947,2023-06-29,TXN_6332132,Juice,3.0,3.0,9.0
4697,2023-06-29,TXN_5926432,Smoothie,4.0,4.0,16.0
4696,2023-06-29,TXN_3173923,Cookie,2.0,1.0,2.0
4695,2023-06-29,TXN_6688524,Coffee,4.0,2.0,8.0
4694,2023-06-29,TXN_7052672,Juice,1.0,3.0,3.0
4693,2023-06-29,TXN_5339625,Smoothie,5.0,4.0,20.0
4692,2023-06-29,TXN_9550664,Salad,2.0,5.0,10.0
4691,2023-06-29,TXN_3711520,Tea,1.0,1.5,1.5
4690,2023-06-29,TXN_5811955,Salad,2.0,5.0,10.0
4698,2023-06-29,TXN_4256200,Tea,5.0,1.5,7.5
4688,2023-06-29,TXN_4663964,Cookie,4.0,1.0,4.0
4677,2023-06-29,TXN_3436462,Salad,2.0,5.0,10.0
4674,2023-06-29,TXN_1633337,Salad,5.0,5.0,25.0
4675,2023-06-29,TXN_1959334,Coffee,3.0,2.0,6.0
4676,2023-06-29,TXN_6046604,Cookie,5.0,1.0,5.0
4678,2023-06-29,TXN_9035484,Coffee,2.0,2.0,4.0
4687,2023-06-29,TXN_6264390,Smoothie,2.0,4.0,8.0
4680,2023-06-29,TXN_7327362,Coffee,5.0,2.0,10.0
4679,2023-06-29,TXN_6729852,Cookie,4.0,1.0,4.0
4682,2023-06-29,TXN_4140167,Coffee,2.0,2.0,4.0
4683,2023-06-29,TXN_7322436,Smoothie,3.0,4.0,12.0
4684,2023-06-29,TXN_5360210,Tea,5.0,1.5,7.5
4685,2023-06-29,TXN_2666773,Juice,3.0,3.0,9.0
4686,2023-06-29,TXN_2206639,Coffee,4.0,2.0,8.0
4681,2023-06-29,TXN_2423167,Juice,3.0,3.0,9.0
4726,2023-06-30,TXN_5437961,Smoothie,3.0,4.0,12.0
4725,2023-06-30,TXN_9648941,Coffee,2.0,2.0,4.0
4724,2023-06-30,TXN_4563526,Smoothie,4.0,4.0,16.0
4722,2023-06-30,TXN_3214521,Tea,4.0,1.5,6.0
4723,2023-06-30,TXN_1165779,Cookie,4.0,1.0,4.0
4727,2023-06-30,TXN_9567915,Juice,1.0,3.0,3.0
4729,2023-06-30,TXN_2485272,Tea,4.0,1.5,6.0
4732,2023-06-30,TXN_1183212,Juice,4.0,3.0,12.0
4739,2023-06-30,TXN_3745153,Smoothie,4.0,4.0,16.0
4734,2023-06-30,TXN_9472241,Salad,3.0,5.0,15.0
4735,2023-06-30,TXN_5729112,Coffee,1.0,2.0,2.0
4736,2023-06-30,TXN_4868913,Juice,4.0,3.0,12.0
4737,2023-06-30,TXN_5808539,Smoothie,1.0,4.0,4.0
4728,2023-06-30,TXN_6718205,Smoothie,2.0,4.0,8.0
4738,2023-06-30,TXN_8361821,Tea,5.0,1.5,7.5
4740,2023-06-30,TXN_7530692,Coffee,1.0,2.0,2.0
4733,2023-06-30,TXN_3713880,Salad,5.0,5.0,25.0
4721,2023-06-30,TXN_7827797,Salad,3.0,5.0,15.0
4730,2023-06-30,TXN_2723755,Juice,3.0,3.0,9.0
4719,2023-06-30,TXN_8668901,Juice,2.0,3.0,6.0
4731,2023-06-30,TXN_8605813,Cookie,1.0,1.0,1.0
4705,2023-06-30,TXN_8010863,Coffee,2.0,2.0,4.0
4706,2023-06-30,TXN_5560669,Salad,5.0,5.0,25.0
4707,2023-06-30,TXN_9813938,Smoothie,5.0,4.0,20.0
4708,2023-06-30,TXN_8293691,Coffee,4.0,2.0,8.0
4709,2023-06-30,TXN_2735598,Tea,5.0,1.5,7.5
4710,2023-06-30,TXN_4084052,Juice,2.0,3.0,6.0
4720,2023-06-30,TXN_5488764,Coffee,4.0,2.0,8.0
4711,2023-06-30,TXN_4750383,Coffee,2.0,2.0,4.0
4713,2023-06-30,TXN_6613909,Juice,4.0,3.0,12.0
4714,2023-06-30,TXN_5331924,Smoothie,2.0,4.0,8.0
4715,2023-06-30,TXN_2119373,Salad,4.0,5.0,20.0
4716,2023-06-30,TXN_7326827,Smoothie,1.0,4.0,4.0
4717,2023-06-30,TXN_2661443,Juice,2.0,3.0,6.0
4718,2023-06-30,TXN_6962242,Juice,1.0,3.0,3.0
4712,2023-06-30,TXN_3303518,Juice,4.0,3.0,12.0
9949,2023-07-01,TXN_8872715,Cookie,2.0,1.0,2.0
9652,2023-07-01,TXN_2631671,Cookie,1.0,1.0,1.0
4752,2023-07-01,TXN_8487216,Tea,1.0,1.5,1.5
4756,2023-07-01,TXN_5839300,Juice,1.0,3.0,3.0
4759,2023-07-01,TXN_3001647,Salad,1.0,5.0,5.0
4758,2023-07-01,TXN_8271278,Tea,1.0,1.5,1.5
4757,2023-07-01,TXN_7021592,Salad,4.0,5.0,20.0
4755,2023-07-01,TXN_6083650,Coffee,2.0,2.0,4.0
4754,2023-07-01,TXN_4341126,Juice,2.0,3.0,6.0
4753,2023-07-01,TXN_2915281,Cookie,1.0,1.0,1.0
4750,2023-07-01,TXN_2203547,Juice,3.0,3.0,9.0
4749,2023-07-01,TXN_3736798,Coffee,4.0,2.0,8.0
4751,2023-07-01,TXN_3653560,Coffee,4.0,2.0,8.0
4747,2023-07-01,TXN_1749930,Salad,5.0,5.0,25.0
4746,2023-07-01,TXN_3843943,Tea,5.0,1.5,7.5
4745,2023-07-01,TXN_8031804,Coffee,4.0,2.0,8.0
4744,2023-07-01,TXN_5635779,Juice,5.0,3.0,15.0
4743,2023-07-01,TXN_6132959,Salad,5.0,5.0,25.0
4742,2023-07-01,TXN_6118079,Coffee,1.0,2.0,2.0
4741,2023-07-01,TXN_4876440,Cookie,3.0,1.0,3.0
4748,2023-07-01,TXN_2901304,Cookie,3.0,1.0,3.0
4781,2023-07-02,TXN_8121601,Juice,4.0,3.0,12.0
4777,2023-07-02,TXN_2501656,Juice,5.0,3.0,15.0
4778,2023-07-02,TXN_8410376,Coffee,4.0,2.0,8.0
4779,2023-07-02,TXN_5183249,Smoothie,1.0,4.0,4.0
4780,2023-07-02,TXN_4216821,Tea,2.0,1.5,3.0
4782,2023-07-02,TXN_9871036,Smoothie,1.0,4.0,4.0
9807,2023-07-02,TXN_1409029,Smoothie,1.0,4.0,4.0
4784,2023-07-02,TXN_5523450,Salad,5.0,5.0,25.0
4785,2023-07-02,TXN_2824366,Smoothie,4.0,4.0,16.0
4786,2023-07-02,TXN_8792638,Tea,3.0,1.5,4.5
4787,2023-07-02,TXN_1961595,Smoothie,5.0,4.0,20.0
4776,2023-07-02,TXN_4406290,Coffee,5.0,2.0,10.0
4783,2023-07-02,TXN_6714931,Juice,3.0,3.0,9.0
4775,2023-07-02,TXN_1958614,Smoothie,2.0,4.0,8.0
4770,2023-07-02,TXN_2180562,Salad,2.0,5.0,10.0
4773,2023-07-02,TXN_2814363,Tea,2.0,1.5,3.0
4760,2023-07-02,TXN_5639485,Cookie,3.0,1.0,3.0
4774,2023-07-02,TXN_4678948,Juice,3.0,3.0,9.0
4762,2023-07-02,TXN_7153455,Coffee,4.0,2.0,8.0
4764,2023-07-02,TXN_6293225,Juice,4.0,3.0,12.0
4765,2023-07-02,TXN_6262910,Juice,4.0,3.0,12.0
4766,2023-07-02,TXN_1645743,Cookie,4.0,1.0,4.0
4761,2023-07-02,TXN_6972491,Smoothie,1.0,4.0,4.0
4768,2023-07-02,TXN_4823513,Cookie,5.0,1.0,5.0
4769,2023-07-02,TXN_4948026,Tea,4.0,1.5,6.0
4771,2023-07-02,TXN_4062737,Juice,3.0,3.0,9.0
4772,2023-07-02,TXN_3150792,Coffee,5.0,2.0,10.0
4767,2023-07-02,TXN_1697018,Juice,4.0,3.0,12.0
4800,2023-07-03,TXN_4674417,Cookie,5.0,1.0,5.0
4809,2023-07-03,TXN_9104781,Smoothie,2.0,4.0,8.0
4808,2023-07-03,TXN_3390882,Smoothie,3.0,4.0,12.0
4807,2023-07-03,TXN_4807899,Coffee,5.0,2.0,10.0
4806,2023-07-03,TXN_8279992,Juice,5.0,3.0,15.0
4805,2023-07-03,TXN_7689696,Smoothie,5.0,4.0,20.0
4804,2023-07-03,TXN_5827969,Salad,5.0,5.0,25.0
4803,2023-07-03,TXN_5221688,Coffee,2.0,2.0,4.0
4802,2023-07-03,TXN_8435360,Tea,3.0,1.5,4.5
4801,2023-07-03,TXN_9263030,Smoothie,5.0,4.0,20.0
4799,2023-07-03,TXN_1888294,Juice,3.0,3.0,9.0
4795,2023-07-03,TXN_3291988,Juice,2.0,3.0,6.0
4797,2023-07-03,TXN_6975499,Coffee,1.0,2.0,2.0
4796,2023-07-03,TXN_6994354,Salad,5.0,5.0,25.0
4794,2023-07-03,TXN_3758861,Smoothie,3.0,4.0,12.0
4793,2023-07-03,TXN_8423155,Coffee,1.0,2.0,2.0
4792,2023-07-03,TXN_9774186,Tea,3.0,1.5,4.5
4791,2023-07-03,TXN_6806968,Cookie,4.0,1.0,4.0
4790,2023-07-03,TXN_1293057,Tea,2.0,1.5,3.0
4789,2023-07-03,TXN_4138399,Cookie,5.0,1.0,5.0
4798,2023-07-03,TXN_4271502,Juice,2.0,3.0,6.0
4824,2023-07-04,TXN_2031459,Juice,3.0,3.0,9.0
4826,2023-07-04,TXN_2881529,Juice,1.0,3.0,3.0
4827,2023-07-04,TXN_1635631,Cookie,4.0,1.0,4.0
4828,2023-07-04,TXN_8260297,Salad,2.0,5.0,10.0
